[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00000.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00000.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00005.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00005.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00010.json.gz
[debug] max_distance = 18.56891867956029
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00010.json.gz
[debug] max_distance = 18.56891867956029
[debug] frame = 00010, id = 18706, distance = 14.248617670845167
[debug] frame = 00046, id = 18706, distance = 9.385062459790426
[debug] frame = 00047, id = 18706, distance = 9.38508534729662
[debug] frame = 00048, id = 18706, distance = 9.385100607468376
[debug] frame = 00049, id = 18706, distance = 9.385115865805838
[debug] frame = 00050, id = 18706, distance = 9.385127309558937
[debug] frame = 00051, id = 18706, distance = 9.385131125977594
[debug] frame = 00052, id = 18706, distance = 9.385131125977594
[debug] frame = 00053, id = 18706, distance = 9.38513494056196
[debug] frame = 00054, id = 18706, distance = 9.38513494056196
[debug] frame = 00055, id = 18706, distance = 9.385142569730691
[debug] frame = 00056, id = 18706, distance = 9.385142569730691
[debug] frame = 00057, id = 18706, distance = 9.385142569730691
[debug] frame = 00058, id = 18706, distance = 9.385142569730691
[debug] frame = 00059, id = 18706, distance = 9.385142569730691
[debug] frame = 00060, id = 18706, distance = 9.385142569730691
[debug] frame = 00061, id = 18706, distance = 9.385142569730691
[debug] frame = 00062, id = 18706, distance = 9.385142569730691
[debug] frame = 00063, id = 18706, distance = 9.385142569730691
[debug] frame = 00064, id = 18706, distance = 9.385142569730691
[debug] frame = 00065, id = 18706, distance = 9.385142569730691
[debug] frame = 00066, id = 18706, distance = 9.385142569730691
[debug] frame = 00067, id = 18706, distance = 9.385142569730691
[debug] frame = 00068, id = 18706, distance = 9.385142569730691
[debug] frame = 00069, id = 18706, distance = 9.385142569730691
[debug] frame = 00070, id = 18706, distance = 9.385142569730691
[debug] frame = 00071, id = 18706, distance = 9.385142569730691
[debug] frame = 00072, id = 18706, distance = 9.385142569730691
[debug] frame = 00073, id = 18706, distance = 9.385142569730691
[debug] frame = 00074, id = 18706, distance = 9.385142569730691
[debug] frame = 00075, id = 18706, distance = 9.385142569730691
[debug] frame = 00076, id = 18706, distance = 9.385142569730691
[debug] frame = 00077, id = 18706, distance = 9.385142569730691
[debug] frame = 00078, id = 18706, distance = 9.385142569730691
[debug] frame = 00079, id = 18706, distance = 9.385142569730691
[debug] frame = 00080, id = 18706, distance = 9.385142569730691
[debug] frame = 00081, id = 18706, distance = 9.385142569730691
[debug] frame = 00082, id = 18706, distance = 9.385142569730691
[debug] frame = 00083, id = 18706, distance = 9.385142569730691
[debug] frame = 00084, id = 18706, distance = 9.385142569730691
[debug] frame = 00085, id = 18706, distance = 9.385142569730691
[debug] res = (True, {'class': 'vehicle', 'state': 'dynamic', 'id': '18706', 'location': [-2.1335504055023193, 58.4625129699707, -0.004427642561495304], 'rotation': [-0.07186724990606308, 0.0002022811386268586, 90.19725036621094], 'bbx_loc': [-0.006293945945799351, 2.872943696274888e-07, 0.7488452196121216], 'center': [-2.1335349082946777, 58.457157135009766, 0.7444248199462891], 'extent': [2.44619083404541, 0.9183566570281982, 0.7451388239860535], 'world_cord': [[-3.0603134632110596, 60.90110778808594, 1.4864914417266846], [-3.0603017807006836, 60.899234771728516, -0.003784902859479189], [-1.2236109972000122, 60.90742874145508, 1.4864979982376099], [-1.2235991954803467, 60.90555953979492, -0.0037784185260534286], [-3.043470621109009, 56.008758544921875, 1.4926280975341797], [-3.043458938598633, 56.00688934326172, 0.002351708710193634], [-1.2067680358886719, 56.015079498291016, 1.4926345348358154], [-1.206756353378296, 56.01321029663086, 0.002358192577958107]], 'semantic_tags': [14], 'type_id': 'vehicle.lincoln.mkz_2020', 'color': '0,0,0', 'base_type': 'car', 'num_points': 301, 'distance': 9.38651199635391, 'speed': -0.0011068486672308638, 'brake': nan, 'light_state': 'Brake', 'road_id': 15, 'lane_id': -1, 'section_id': 0, 'world2vehicle': [[-0.0034426795318722725, 0.9999933242797852, -0.0012543197954073548, -58.4694709777832], [-0.9999940991401672, -0.003442686516791582, -3.530469030010863e-06, -1.9322696924209595], [-7.848675522836857e-06, 0.001254300237633288, 0.9999992251396179, -0.06891865283250809], [0.0, 0.0, 0.0, 1.0]], 'position': (9.386157480225314, 0.05981729530754931, 0.055672646861623654), 'yaw': 1.5721160562730854, 'color_rgb': None, 'color_name': None, 'lane_type': carla.libcarla.LaneType.Driving, 'lane_type_str': 'Driving', 'is_in_junction': False, 'junction_id': -1, 'distance_to_junction': None, 'next_junction_id': -1, 'next_road_ids': [20], 'next_next_road_ids': [5], 'same_road_as_ego': True, 'same_direction_as_ego': True, 'lane_relative_to_ego': 0, 'steer': 0.0, 'vehicle_cuts_in': False})
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00040.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00040.json.gz
[debug] max_distance = 10.0
[debug] frame = 00040, id = 18706, distance = 9.38651199635391
[debug] frame = 00041, id = 18706, distance = 9.38588259176286
[debug] frame = 00042, id = 18706, distance = 9.385432468971665
[debug] frame = 00043, id = 18706, distance = 9.38515018972805
[debug] frame = 00044, id = 18706, distance = 9.384978533431502
[debug] frame = 00045, id = 18706, distance = 9.385039570449939
[debug] frame = 00046, id = 18706, distance = 9.385062459790426
[debug] frame = 00047, id = 18706, distance = 9.38508534729662
[debug] frame = 00048, id = 18706, distance = 9.385100607468376
[debug] frame = 00049, id = 18706, distance = 9.385115865805838
[debug] frame = 00050, id = 18706, distance = 9.385127309558937
[debug] frame = 00051, id = 18706, distance = 9.385131125977594
[debug] frame = 00052, id = 18706, distance = 9.385131125977594
[debug] frame = 00053, id = 18706, distance = 9.38513494056196
[debug] frame = 00054, id = 18706, distance = 9.38513494056196
[debug] frame = 00055, id = 18706, distance = 9.385142569730691
[debug] frame = 00056, id = 18706, distance = 9.385142569730691
[debug] frame = 00057, id = 18706, distance = 9.385142569730691
[debug] frame = 00058, id = 18706, distance = 9.385142569730691
[debug] frame = 00059, id = 18706, distance = 9.385142569730691
[debug] frame = 00060, id = 18706, distance = 9.385142569730691
[debug] frame = 00061, id = 18706, distance = 9.385142569730691
[debug] frame = 00062, id = 18706, distance = 9.385142569730691
[debug] frame = 00063, id = 18706, distance = 9.385142569730691
[debug] frame = 00064, id = 18706, distance = 9.385142569730691
[debug] frame = 00065, id = 18706, distance = 9.385142569730691
[debug] frame = 00066, id = 18706, distance = 9.385142569730691
[debug] frame = 00067, id = 18706, distance = 9.385142569730691
[debug] frame = 00068, id = 18706, distance = 9.385142569730691
[debug] frame = 00069, id = 18706, distance = 9.385142569730691
[debug] frame = 00070, id = 18706, distance = 9.385142569730691
[debug] frame = 00071, id = 18706, distance = 9.385142569730691
[debug] frame = 00072, id = 18706, distance = 9.385142569730691
[debug] frame = 00073, id = 18706, distance = 9.385142569730691
[debug] frame = 00074, id = 18706, distance = 9.385142569730691
[debug] frame = 00075, id = 18706, distance = 9.385142569730691
[debug] frame = 00076, id = 18706, distance = 9.385142569730691
[debug] frame = 00077, id = 18706, distance = 9.385142569730691
[debug] frame = 00078, id = 18706, distance = 9.385142569730691
[debug] frame = 00079, id = 18706, distance = 9.385142569730691
[debug] frame = 00080, id = 18706, distance = 9.385142569730691
[debug] frame = 00081, id = 18706, distance = 9.385142569730691
[debug] frame = 00082, id = 18706, distance = 9.385142569730691
[debug] frame = 00083, id = 18706, distance = 9.385142569730691
[debug] frame = 00084, id = 18706, distance = 9.385142569730691
[debug] frame = 00085, id = 18706, distance = 9.385142569730691
[debug] frame = 00086, id = 18706, distance = 9.385142569730691
[debug] frame = 00087, id = 18706, distance = 9.385142569730691
[debug] frame = 00088, id = 18706, distance = 9.385142569730691
[debug] frame = 00089, id = 18706, distance = 9.385142569730691
[debug] frame = 00090, id = 18706, distance = 9.385142569730691
[debug] res = (True, {'class': 'vehicle', 'state': 'dynamic', 'id': '18706', 'location': [-2.133553981781006, 58.462890625, -0.004659690894186497], 'rotation': [-0.010716565884649754, 3.7345089367590845e-05, 90.19725036621094], 'bbx_loc': [-0.006293945945799351, 2.872943696274888e-07, 0.7488452196121216], 'center': [-2.133533477783203, 58.45673751831055, 0.7441866993904114], 'extent': [2.44619083404541, 0.9183566570281982, 0.7451388239860535], 'world_cord': [[-3.060307264328003, 60.8998908996582, 1.4888674020767212], [-3.06030535697937, 60.89961242675781, -0.0014102505519986153], [-1.223604679107666, 60.90621566772461, 1.4888685941696167], [-1.2236027717590332, 60.90593719482422, -0.001409053336828947], [-3.043464183807373, 56.007537841796875, 1.489782452583313], [-3.0434622764587402, 56.007259368896484, -0.000495182815939188], [-1.2067618370056152, 56.01386260986328, 1.4897836446762085], [-1.2067599296569824, 56.01358413696289, -0.0004939856007695198]], 'semantic_tags': [14], 'type_id': 'vehicle.lincoln.mkz_2020', 'color': '0,0,0', 'base_type': 'car', 'num_points': 294, 'distance': 9.385039570449939, 'speed': -0.00016050898916247506, 'brake': nan, 'light_state': 'Brake', 'road_id': 15, 'lane_id': -1, 'section_id': 0, 'world2vehicle': [[-0.0034426820930093527, 0.9999940991401672, -0.00018703936075326055, -58.46989059448242], [-0.9999940991401672, -0.0034426823258399963, -6.517947781503608e-07, -1.93227219581604], [-1.2957079889019951e-06, 0.00018703601381275803, 1.0, -0.006277739070355892], [0.0, 0.0, 0.0, 1.0]], 'position': (9.384844473458472, 0.059812877572852585, 0.008892973687393162), 'yaw': 1.5721167220633578, 'color_rgb': None, 'color_name': None, 'lane_type': carla.libcarla.LaneType.Driving, 'lane_type_str': 'Driving', 'is_in_junction': False, 'junction_id': -1, 'distance_to_junction': None, 'next_junction_id': -1, 'next_road_ids': [20], 'next_next_road_ids': [5], 'same_road_as_ego': True, 'same_direction_as_ego': True, 'lane_relative_to_ego': 0, 'steer': 0.0, 'vehicle_cuts_in': False})
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00045.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00045.json.gz
[debug] max_distance = 10.0
[debug] frame = 00045, id = 18706, distance = 9.385039570449939
[debug] frame = 00046, id = 18706, distance = 9.385062459790426
[debug] frame = 00047, id = 18706, distance = 9.38508534729662
[debug] frame = 00048, id = 18706, distance = 9.385100607468376
[debug] frame = 00049, id = 18706, distance = 9.385115865805838
[debug] frame = 00050, id = 18706, distance = 9.385127309558937
[debug] frame = 00051, id = 18706, distance = 9.385131125977594
[debug] frame = 00052, id = 18706, distance = 9.385131125977594
[debug] frame = 00053, id = 18706, distance = 9.38513494056196
[debug] frame = 00054, id = 18706, distance = 9.38513494056196
[debug] frame = 00055, id = 18706, distance = 9.385142569730691
[debug] frame = 00056, id = 18706, distance = 9.385142569730691
[debug] frame = 00057, id = 18706, distance = 9.385142569730691
[debug] frame = 00058, id = 18706, distance = 9.385142569730691
[debug] frame = 00059, id = 18706, distance = 9.385142569730691
[debug] frame = 00060, id = 18706, distance = 9.385142569730691
[debug] frame = 00061, id = 18706, distance = 9.385142569730691
[debug] frame = 00062, id = 18706, distance = 9.385142569730691
[debug] frame = 00063, id = 18706, distance = 9.385142569730691
[debug] frame = 00064, id = 18706, distance = 9.385142569730691
[debug] frame = 00065, id = 18706, distance = 9.385142569730691
[debug] frame = 00066, id = 18706, distance = 9.385142569730691
[debug] frame = 00067, id = 18706, distance = 9.385142569730691
[debug] frame = 00068, id = 18706, distance = 9.385142569730691
[debug] frame = 00069, id = 18706, distance = 9.385142569730691
[debug] frame = 00070, id = 18706, distance = 9.385142569730691
[debug] frame = 00071, id = 18706, distance = 9.385142569730691
[debug] frame = 00072, id = 18706, distance = 9.385142569730691
[debug] frame = 00073, id = 18706, distance = 9.385142569730691
[debug] frame = 00074, id = 18706, distance = 9.385142569730691
[debug] frame = 00075, id = 18706, distance = 9.385142569730691
[debug] frame = 00076, id = 18706, distance = 9.385142569730691
[debug] frame = 00077, id = 18706, distance = 9.385142569730691
[debug] frame = 00078, id = 18706, distance = 9.385142569730691
[debug] frame = 00079, id = 18706, distance = 9.385142569730691
[debug] frame = 00080, id = 18706, distance = 9.385142569730691
[debug] frame = 00081, id = 18706, distance = 9.385142569730691
[debug] frame = 00082, id = 18706, distance = 9.385142569730691
[debug] frame = 00083, id = 18706, distance = 9.385142569730691
[debug] frame = 00084, id = 18706, distance = 9.385142569730691
[debug] frame = 00085, id = 18706, distance = 9.385142569730691
[debug] frame = 00086, id = 18706, distance = 9.385142569730691
[debug] frame = 00087, id = 18706, distance = 9.385142569730691
[debug] frame = 00088, id = 18706, distance = 9.385142569730691
[debug] frame = 00089, id = 18706, distance = 9.385142569730691
[debug] frame = 00090, id = 18706, distance = 9.385142569730691
[debug] frame = 00091, id = 18706, distance = 9.385142569730691
[debug] frame = 00092, id = 18706, distance = 9.385142569730691
[debug] frame = 00093, id = 18706, distance = 9.385142569730691
[debug] frame = 00094, id = 18706, distance = 9.385142569730691
[debug] frame = 00095, id = 18706, distance = 9.385142569730691
[debug] res = (True, {'class': 'vehicle', 'state': 'dynamic', 'id': '18706', 'location': [-2.133554458618164, 58.46297836303711, -0.004693641327321529], 'rotation': [-0.0018304905388504267, 6.485948688350618e-06, 90.19725036621094], 'bbx_loc': [-0.006293945945799351, 2.872943696274888e-07, 0.7488452196121216], 'center': [-2.133533239364624, 58.45670700073242, 0.744151771068573], 'extent': [2.44619083404541, 0.9183566570281982, 0.7451388239860535], 'world_cord': [[-3.0603060722351074, 60.89974594116211, 1.4892122745513916], [-3.0603058338165283, 60.89970016479492, -0.0010652996134012938], [-1.2236037254333496, 60.906070709228516, 1.4892125129699707], [-1.2236032485961914, 60.90602111816406, -0.0010650916956365108], [-3.0434632301330566, 56.00739288330078, 1.4893685579299927], [-3.0434627532958984, 56.007347106933594, -0.0009089973755180836], [-1.2067607641220093, 56.01371765136719, 1.4893687963485718], [-1.2067604064941406, 56.013668060302734, -0.0009087894577533007]], 'semantic_tags': [14], 'type_id': 'vehicle.lincoln.mkz_2020', 'color': '0,0,0', 'base_type': 'car', 'num_points': 294, 'distance': 9.385127309558937, 'speed': -8.461561245748766e-06, 'brake': nan, 'light_state': 'Brake', 'road_id': 15, 'lane_id': -1, 'section_id': 0, 'world2vehicle': [[-0.0034426820930093527, 0.9999940991401672, -3.194808596163057e-05, -58.46997833251953], [-0.9999940991401672, -0.0034426820930093527, -1.1320116044544193e-07, -1.9322724342346191], [-2.2318759818062972e-07, 3.194750752300024e-05, 1.0, 0.002825418720021844], [0.0, 0.0, 0.0, 1.0]], 'position': (9.384932244787294, 0.05981323855980669, 0.008859107990389352), 'yaw': 1.5721167220633578, 'color_rgb': None, 'color_name': None, 'lane_type': carla.libcarla.LaneType.Driving, 'lane_type_str': 'Driving', 'is_in_junction': False, 'junction_id': -1, 'distance_to_junction': None, 'next_junction_id': -1, 'next_road_ids': [20], 'next_next_road_ids': [5], 'same_road_as_ego': True, 'same_direction_as_ego': True, 'lane_relative_to_ego': 0, 'steer': 0.0, 'vehicle_cuts_in': False})
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00050.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00050.json.gz
[debug] max_distance = 10.0
[debug] frame = 00050, id = 18706, distance = 9.385127309558937
[debug] frame = 00051, id = 18706, distance = 9.385131125977594
[debug] frame = 00052, id = 18706, distance = 9.385131125977594
[debug] frame = 00053, id = 18706, distance = 9.38513494056196
[debug] frame = 00054, id = 18706, distance = 9.38513494056196
[debug] frame = 00055, id = 18706, distance = 9.385142569730691
[debug] frame = 00056, id = 18706, distance = 9.385142569730691
[debug] frame = 00057, id = 18706, distance = 9.385142569730691
